Transcript: meu nome é São Paulo 29 de agosto de 2016 obrigado pela entrevista essa primeira sessão o que a gente queria fazer é capturar um pouco o espírito do que foi o período 
confidence: 0.9291933178901672 

Word: meu, start_time: 0.0, end_time: 46.7 
Word: mulher, start_time: 2675.4, end_time: 2675.9 
Word: também, start_time: 2675.9, end_time: 2676.0 
Word: te, start_time: 2676.0, end_time: 2676.2 
Word: queria, start_time: 2676.2, end_time: 2676.6 
Word: de, start_time: 2676.6, end_time: 2676.7 
Word: malandro, start_time: 2676.7, end_time: 2678.5 
Word: não, start_time: 2678.5, end_time: 2678.8 
Word: queria, start_time: 2678.8, end_time: 2679.5 
Word: que, start_time: 2679.5, end_time: 2680.1 
Word: não, start_time: 2680.1, end_time: 2680.7 
Word: tivesse, start_time: 2680.7, end_time: 2680.8 
Word: melhorado, start_time: 2680.8, end_time: 2681.5 


Transcript:  fidelidade a comissão aos outros do que aconteciam as forças políticas de apoio então foi 350 pela sua posição no mercado eu não sei uma coisa você não pensa uma coisa mais o partido Argentina então aí depois eu conheci o melhor ama-la E aí uma vez por telefone 
confidence: 0.8626375794410706 

Word: fidelidade, start_time: 2689.8, end_time: 2691.0 
Word: a, start_time: 2691.0, end_time: 2691.1 
Word: comissão, start_time: 2691.1, end_time: 2691.9 
Word: aos, start_time: 2691.9, end_time: 2692.2 
Word: outros, start_time: 2692.2, end_time: 2692.7 
Word: do, start_time: 2692.7, end_time: 2693.3 
Word: que, start_time: 2693.3, end_time: 2693.4 
Word: aconteciam, start_time: 2693.4, end_time: 2694.4 
Word: as, start_time: 2694.4, end_time: 2694.6 
Word: forças, start_time: 2694.6, end_time: 2695.0 
Word: políticas, start_time: 2695.0, end_time: 2695.4 
Word: de, start_time: 2695.4, end_time: 2695.7 
Word: apoio, start_time: 2695.7, end_time: 2696.0 
Word: então, start_time: 2696.0, end_time: 2697.8 
Word: foi, start_time: 2697.8, end_time: 2699.2 
Word: 350, start_time: 2699.2, end_time: 2699.9 
Word: pela, start_time: 2699.9, end_time: 2702.3 
Word: sua, start_time: 2702.3, end_time: 2702.5 
Word: posição, start_time: 2702.5, end_time: 2703.2 
Word: no, start_time: 2703.2, end_time: 2704.2 
Word: mercado, start_time: 2704.2, end_time: 2709.7 
Word: eu, start_time: 2709.7, end_time: 2714.4 
Word: não, start_time: 2714.4, end_time: 2714.7 
Word: sei, start_time: 2714.7, end_time: 2714.8 
Word: uma, start_time: 2714.8, end_time: 2714.9 
Word: coisa, start_time: 2714.9, end_time: 2715.1 
Word: você, start_time: 2715.1, end_time: 2715.3 
Word: não, start_time: 2715.3, end_time: 2715.4 
Word: pensa, start_time: 2715.4, end_time: 2715.7 
Word: uma, start_time: 2715.7, end_time: 2716.0 
Word: coisa, start_time: 2716.0, end_time: 2716.2 
Word: mais, start_time: 2716.2, end_time: 2716.4 
Word: o, start_time: 2716.4, end_time: 2716.5 
Word: partido, start_time: 2716.5, end_time: 2717.2 
Word: Argentina, start_time: 2717.2, end_time: 2727.2 
Word: então, start_time: 2727.2, end_time: 2733.2 
Word: aí, start_time: 2733.2, end_time: 2733.5 
Word: depois, start_time: 2733.5, end_time: 2737.1 
Word: eu, start_time: 2737.1, end_time: 2737.6 
Word: conheci, start_time: 2737.6, end_time: 2738.0 
Word: o, start_time: 2738.0, end_time: 2738.1 
Word: melhor, start_time: 2738.1, end_time: 2739.0 
Word: ama-la, start_time: 2739.0, end_time: 2739.7 
Word: E, start_time: 2739.7, end_time: 2739.8 
Word: aí, start_time: 2739.8, end_time: 2740.7 
Word: uma, start_time: 2740.7, end_time: 2741.7 
Word: vez, start_time: 2741.7, end_time: 2742.0 
Word: por, start_time: 2742.0, end_time: 2742.1 
Word: telefone, start_time: 2742.1, end_time: 2742.3 


Transcript:  você me pediu reserva continuar milho 
confidence: 0.767670750617981 

Word: você, start_time: 2749.8, end_time: 2750.3 
Word: me, start_time: 2750.3, end_time: 2750.4 
Word: pediu, start_time: 2750.4, end_time: 2750.9 
Word: reserva, start_time: 2750.9, end_time: 2751.2 
Word: continuar, start_time: 2751.2, end_time: 2762.9 
Word: milho, start_time: 2762.9, end_time: 2763.3 


Transcript:  eu conversei uma vez antes 
confidence: 0.9433373808860779 

Word: eu, start_time: 2764.8, end_time: 2766.0 
Word: conversei, start_time: 2766.0, end_time: 2766.6 
Word: uma, start_time: 2766.6, end_time: 2766.9 
Word: vez, start_time: 2766.9, end_time: 2767.3 
Word: antes, start_time: 2767.3, end_time: 2767.8 


Transcript:  seleção de várias vezes antes de morrer no Hotel Glória Rio de Janeiro durante a campanha mas depois a gente não conversa mais ele me mandou agora é uma conversa reservada apenas por telefonema pessoal até até até depois 
confidence: 0.9030075073242188 

Word: seleção, start_time: 2769.0, end_time: 2771.6 
Word: de, start_time: 2771.6, end_time: 2772.0 
Word: várias, start_time: 2772.0, end_time: 2772.2 
Word: vezes, start_time: 2772.2, end_time: 2772.4 
Word: antes, start_time: 2772.4, end_time: 2772.6 
Word: de, start_time: 2772.6, end_time: 2774.6 
Word: morrer, start_time: 2774.6, end_time: 2775.4 
Word: no, start_time: 2775.4, end_time: 2775.5 
Word: Hotel, start_time: 2775.5, end_time: 2775.8 
Word: Glória, start_time: 2775.8, end_time: 2775.9 
Word: Rio, start_time: 2775.9, end_time: 2776.6 
Word: de, start_time: 2776.6, end_time: 2776.6 
Word: Janeiro, start_time: 2776.6, end_time: 2776.7 
Word: durante, start_time: 2776.7, end_time: 2782.3 
Word: a, start_time: 2782.3, end_time: 2782.5 
Word: campanha, start_time: 2782.5, end_time: 2782.7 
Word: mas, start_time: 2782.7, end_time: 2793.5 
Word: depois, start_time: 2793.5, end_time: 2793.8 
Word: a, start_time: 2793.8, end_time: 2793.9 
Word: gente, start_time: 2793.9, end_time: 2794.0 
Word: não, start_time: 2794.0, end_time: 2794.2 
Word: conversa, start_time: 2794.2, end_time: 2794.7 
Word: mais, start_time: 2794.7, end_time: 2795.1 
Word: ele, start_time: 2795.1, end_time: 2795.6 
Word: me, start_time: 2795.6, end_time: 2795.6 
Word: mandou, start_time: 2795.6, end_time: 2796.0 
Word: agora, start_time: 2796.0, end_time: 2796.2 
Word: é, start_time: 2796.2, end_time: 2797.7 
Word: uma, start_time: 2797.7, end_time: 2806.6 
Word: conversa, start_time: 2806.6, end_time: 2806.8 
Word: reservada, start_time: 2806.8, end_time: 2807.5 
Word: apenas, start_time: 2807.5, end_time: 2808.0 
Word: por, start_time: 2808.0, end_time: 2817.7 
Word: telefonema, start_time: 2817.7, end_time: 2818.7 
Word: pessoal, start_time: 2818.7, end_time: 2819.5 
Word: até, start_time: 2819.5, end_time: 2820.8 
Word: até, start_time: 2820.8, end_time: 2821.2 
Word: até, start_time: 2821.2, end_time: 2821.4 
Word: depois, start_time: 2821.4, end_time: 2824.1 


Transcript:  E aí foi nesse período foi se construindo a política econômica de falar eu acho que ele tem por trás de uma nova política econômica atual nossa nova coisas novas inclusão social é um lado social bem mais forte é acreditar de fato que o povo deve apresentar forma de combater inflação responsabilidade com as coisas até porque isso não é obra do governo querendo ficar discutindo Beto de combate à inflação 
confidence: 0.9402121901512146 

Word: E, start_time: 2827.0, end_time: 2827.0 
Word: aí, start_time: 2827.0, end_time: 2827.8 
Word: foi, start_time: 2827.8, end_time: 2828.0 
Word: nesse, start_time: 2828.0, end_time: 2828.6 
Word: período, start_time: 2828.6, end_time: 2828.6 
Word: foi, start_time: 2828.6, end_time: 2829.8 
Word: se, start_time: 2829.8, end_time: 2829.9 
Word: construindo, start_time: 2829.9, end_time: 2830.3 
Word: a, start_time: 2830.3, end_time: 2830.8 
Word: política, start_time: 2830.8, end_time: 2833.3 
Word: econômica, start_time: 2833.3, end_time: 2833.9 
Word: de, start_time: 2833.9, end_time: 2834.0 
Word: falar, start_time: 2834.0, end_time: 2839.1 
Word: eu, start_time: 2839.1, end_time: 2841.6 
Word: acho, start_time: 2841.6, end_time: 2841.8 
Word: que, start_time: 2841.8, end_time: 2841.8 
Word: ele, start_time: 2841.8, end_time: 2841.9 
Word: tem, start_time: 2841.9, end_time: 2842.0 
Word: por, start_time: 2842.0, end_time: 2842.2 
Word: trás, start_time: 2842.2, end_time: 2842.5 
Word: de, start_time: 2842.5, end_time: 2842.6 
Word: uma, start_time: 2842.6, end_time: 2843.2 
Word: nova, start_time: 2843.2, end_time: 2843.6 
Word: política, start_time: 2843.6, end_time: 2843.8 
Word: econômica, start_time: 2843.8, end_time: 2844.0 
Word: atual, start_time: 2844.0, end_time: 2845.5 
Word: nossa, start_time: 2845.5, end_time: 2848.2 
Word: nova, start_time: 2848.2, end_time: 2848.7 
Word: coisas, start_time: 2848.7, end_time: 2849.4 
Word: novas, start_time: 2849.4, end_time: 2849.5 
Word: inclusão, start_time: 2849.5, end_time: 2852.2 
Word: social, start_time: 2852.2, end_time: 2852.8 
Word: é, start_time: 2852.8, end_time: 2853.1 
Word: um, start_time: 2853.1, end_time: 2853.6 
Word: lado, start_time: 2853.6, end_time: 2854.4 
Word: social, start_time: 2854.4, end_time: 2854.6 
Word: bem, start_time: 2854.6, end_time: 2855.0 
Word: mais, start_time: 2855.0, end_time: 2855.3 
Word: forte, start_time: 2855.3, end_time: 2855.5 
Word: é, start_time: 2855.5, end_time: 2856.0 
Word: acreditar, start_time: 2856.0, end_time: 2857.2 
Word: de, start_time: 2857.2, end_time: 2857.4 
Word: fato, start_time: 2857.4, end_time: 2857.6 
Word: que, start_time: 2857.6, end_time: 2857.7 
Word: o, start_time: 2857.7, end_time: 2857.7 
Word: povo, start_time: 2857.7, end_time: 2858.1 
Word: deve, start_time: 2858.1, end_time: 2858.2 
Word: apresentar, start_time: 2858.2, end_time: 2865.1 
Word: forma, start_time: 2865.1, end_time: 2866.0 
Word: de, start_time: 2866.0, end_time: 2866.1 
Word: combater, start_time: 2866.1, end_time: 2866.5 
Word: inflação, start_time: 2866.5, end_time: 2866.7 
Word: responsabilidade, start_time: 2866.7, end_time: 2868.5 
Word: com, start_time: 2868.5, end_time: 2868.6 
Word: as, start_time: 2868.6, end_time: 2868.7 
Word: coisas, start_time: 2868.7, end_time: 2868.7 
Word: até, start_time: 2868.7, end_time: 2871.2 
Word: porque, start_time: 2871.2, end_time: 2871.5 
Word: isso, start_time: 2871.5, end_time: 2871.7 
Word: não, start_time: 2871.7, end_time: 2871.8 
Word: é, start_time: 2871.8, end_time: 2871.9 
Word: obra, start_time: 2871.9, end_time: 2872.4 
Word: do, start_time: 2872.4, end_time: 2872.7 
Word: governo, start_time: 2872.7, end_time: 2873.1 
Word: querendo, start_time: 2873.1, end_time: 2876.4 
Word: ficar, start_time: 2876.4, end_time: 2877.1 
Word: discutindo, start_time: 2877.1, end_time: 2877.5 
Word: Beto, start_time: 2877.5, end_time: 2879.8 
Word: de, start_time: 2879.8, end_time: 2879.9 
Word: combate, start_time: 2879.9, end_time: 2880.3 
Word: à, start_time: 2880.3, end_time: 2880.3 
Word: inflação, start_time: 2880.3, end_time: 2880.4 


Transcript:  A não ser que você queira outra coisa Sempre optou por uma linha do fim da transição falei para ele um relatório pronto falei para ele não tem duas opções quebrado 
confidence: 0.8747468590736389 

Word: A, start_time: 2887.0, end_time: 2887.0 
Word: não, start_time: 2887.0, end_time: 2891.2 
Word: ser, start_time: 2891.2, end_time: 2891.3 
Word: que, start_time: 2891.3, end_time: 2891.5 
Word: você, start_time: 2891.5, end_time: 2891.6 
Word: queira, start_time: 2891.6, end_time: 2891.7 
Word: outra, start_time: 2891.7, end_time: 2892.3 
Word: coisa, start_time: 2892.3, end_time: 2892.9 
Word: Sempre, start_time: 2892.9, end_time: 2893.8 
Word: optou, start_time: 2893.8, end_time: 2894.1 
Word: por, start_time: 2894.1, end_time: 2894.3 
Word: uma, start_time: 2894.3, end_time: 2894.4 
Word: linha, start_time: 2894.4, end_time: 2894.6 
Word: do, start_time: 2894.6, end_time: 2895.7 
Word: fim, start_time: 2895.7, end_time: 2896.0 
Word: da, start_time: 2896.0, end_time: 2896.1 
Word: transição, start_time: 2896.1, end_time: 2896.5 
Word: falei, start_time: 2896.5, end_time: 2897.0 
Word: para, start_time: 2897.0, end_time: 2897.1 
Word: ele, start_time: 2897.1, end_time: 2897.5 
Word: um, start_time: 2897.5, end_time: 2897.6 
Word: relatório, start_time: 2897.6, end_time: 2898.9 
Word: pronto, start_time: 2898.9, end_time: 2899.6 
Word: falei, start_time: 2899.6, end_time: 2900.1 
Word: para, start_time: 2900.1, end_time: 2900.2 
Word: ele, start_time: 2900.2, end_time: 2900.4 
Word: não, start_time: 2900.4, end_time: 2900.4 
Word: tem, start_time: 2900.4, end_time: 2902.1 
Word: duas, start_time: 2902.1, end_time: 2902.4 
Word: opções, start_time: 2902.4, end_time: 2902.8 
Word: quebrado, start_time: 2902.8, end_time: 2905.1 


Transcript:  prepara 4 quebrado aí você pode conversar ganhar fôlego político mostra fica uma coisa muito ruim então faz um discurso forte e ganha tempo 
confidence: 0.8462153077125549 

Word: prepara, start_time: 2906.4, end_time: 2908.4 
Word: 4, start_time: 2908.4, end_time: 2908.7 
Word: quebrado, start_time: 2908.7, end_time: 2909.2 
Word: aí, start_time: 2909.2, end_time: 2910.7 
Word: você, start_time: 2910.7, end_time: 2911.2 
Word: pode, start_time: 2911.2, end_time: 2911.5 
Word: conversar, start_time: 2911.5, end_time: 2912.0 
Word: ganhar, start_time: 2912.0, end_time: 2912.3 
Word: fôlego, start_time: 2912.3, end_time: 2912.7 
Word: político, start_time: 2912.7, end_time: 2913.7 
Word: mostra, start_time: 2913.7, end_time: 2915.0 
Word: fica, start_time: 2915.0, end_time: 2915.4 
Word: uma, start_time: 2915.4, end_time: 2915.6 
Word: coisa, start_time: 2915.6, end_time: 2915.7 
Word: muito, start_time: 2915.7, end_time: 2915.8 
Word: ruim, start_time: 2915.8, end_time: 2916.1 
Word: então, start_time: 2916.1, end_time: 2916.7 
Word: faz, start_time: 2916.7, end_time: 2917.2 
Word: um, start_time: 2917.2, end_time: 2917.3 
Word: discurso, start_time: 2917.3, end_time: 2917.7 
Word: forte, start_time: 2917.7, end_time: 2918.4 
Word: e, start_time: 2918.4, end_time: 2918.4 
Word: ganha, start_time: 2918.4, end_time: 2920.8 
Word: tempo, start_time: 2920.8, end_time: 2921.0 


Transcript:  agora o pai está nossa mão Expresso quebrado 
confidence: 0.7990071773529053 

Word: agora, start_time: 2923.3, end_time: 2924.0 
Word: o, start_time: 2924.0, end_time: 2924.2 
Word: pai, start_time: 2924.2, end_time: 2925.4 
Word: está, start_time: 2925.4, end_time: 2925.6 
Word: nossa, start_time: 2925.6, end_time: 2925.9 
Word: mão, start_time: 2925.9, end_time: 2926.4 
Word: Expresso, start_time: 2926.4, end_time: 2926.9 
Word: quebrado, start_time: 2926.9, end_time: 2927.1 


Transcript:  eu acho melhor opção você vamos fazer amor do passado vamos olhar para frente com isso você talvez bem menos foram por isso eu tenho tempo político mais cedo mas é mais fácil de lidar com uma pessoa pelo tempo por isso que eu não quero olhar para trás eu não quero eu não vou fazer outra coisa também ele tinha certeza que fazem sucesso político e política de Salários empresas não arruinar interrupções na transição de fazenda 
confidence: 0.9090587496757507 

Word: eu, start_time: 2928.5, end_time: 2929.3 
Word: acho, start_time: 2929.3, end_time: 2929.5 
Word: melhor, start_time: 2929.5, end_time: 2929.7 
Word: opção, start_time: 2929.7, end_time: 2930.1 
Word: você, start_time: 2930.1, end_time: 2930.4 
Word: vamos, start_time: 2930.4, end_time: 2934.3 
Word: fazer, start_time: 2934.3, end_time: 2935.5 
Word: amor, start_time: 2935.5, end_time: 2935.9 
Word: do, start_time: 2935.9, end_time: 2941.0 
Word: passado, start_time: 2941.0, end_time: 2941.6 
Word: vamos, start_time: 2941.6, end_time: 2942.0 
Word: olhar, start_time: 2942.0, end_time: 2942.2 
Word: para, start_time: 2942.2, end_time: 2942.4 
Word: frente, start_time: 2942.4, end_time: 2942.5 
Word: com, start_time: 2942.5, end_time: 2943.9 
Word: isso, start_time: 2943.9, end_time: 2944.2 
Word: você, start_time: 2944.2, end_time: 2944.5 
Word: talvez, start_time: 2944.5, end_time: 2944.7 
Word: bem, start_time: 2944.7, end_time: 2945.0 
Word: menos, start_time: 2945.0, end_time: 2945.6 
Word: foram, start_time: 2945.6, end_time: 2945.9 
Word: por, start_time: 2945.9, end_time: 2946.2 
Word: isso, start_time: 2946.2, end_time: 2946.4 
Word: eu, start_time: 2946.4, end_time: 2946.5 
Word: tenho, start_time: 2946.5, end_time: 2946.6 
Word: tempo, start_time: 2946.6, end_time: 2947.1 
Word: político, start_time: 2947.1, end_time: 2947.7 
Word: mais, start_time: 2947.7, end_time: 2949.1 
Word: cedo, start_time: 2949.1, end_time: 2949.5 
Word: mas, start_time: 2949.5, end_time: 2950.6 
Word: é, start_time: 2950.6, end_time: 2950.7 
Word: mais, start_time: 2950.7, end_time: 2950.9 
Word: fácil, start_time: 2950.9, end_time: 2951.2 
Word: de, start_time: 2951.2, end_time: 2951.3 
Word: lidar, start_time: 2951.3, end_time: 2951.5 
Word: com, start_time: 2951.5, end_time: 2951.9 
Word: uma, start_time: 2951.9, end_time: 2952.1 
Word: pessoa, start_time: 2952.1, end_time: 2954.1 
Word: pelo, start_time: 2954.1, end_time: 2955.8 
Word: tempo, start_time: 2955.8, end_time: 2956.0 
Word: por, start_time: 2956.0, end_time: 2956.2 
Word: isso, start_time: 2956.2, end_time: 2956.4 
Word: que, start_time: 2956.4, end_time: 2956.6 
Word: eu, start_time: 2956.6, end_time: 2956.6 
Word: não, start_time: 2956.6, end_time: 2956.7 
Word: quero, start_time: 2956.7, end_time: 2956.9 
Word: olhar, start_time: 2956.9, end_time: 2957.1 
Word: para, start_time: 2957.1, end_time: 2957.3 
Word: trás, start_time: 2957.3, end_time: 2957.6 
Word: eu, start_time: 2957.6, end_time: 2958.8 
Word: não, start_time: 2958.8, end_time: 2958.9 
Word: quero, start_time: 2958.9, end_time: 2959.2 
Word: eu, start_time: 2959.2, end_time: 2959.6 
Word: não, start_time: 2959.6, end_time: 2959.7 
Word: vou, start_time: 2959.7, end_time: 2959.9 
Word: fazer, start_time: 2959.9, end_time: 2960.1 
Word: outra, start_time: 2960.1, end_time: 2964.2 
Word: coisa, start_time: 2964.2, end_time: 2964.8 
Word: também, start_time: 2964.8, end_time: 2965.0 
Word: ele, start_time: 2965.0, end_time: 2966.0 
Word: tinha, start_time: 2966.0, end_time: 2967.3 
Word: certeza, start_time: 2967.3, end_time: 2967.6 
Word: que, start_time: 2967.6, end_time: 2968.2 
Word: fazem, start_time: 2968.2, end_time: 2968.9 
Word: sucesso, start_time: 2968.9, end_time: 2969.9 
Word: político, start_time: 2969.9, end_time: 2972.6 
Word: e, start_time: 2972.6, end_time: 2973.2 
Word: política, start_time: 2973.2, end_time: 2977.0 
Word: de, start_time: 2977.0, end_time: 2979.2 
Word: Salários, start_time: 2979.2, end_time: 2980.1 
